"mating.regime","block","sex","agrawal.stock.number","DSPR.stock.number","replicate","total.wt","total.flies","scorer.name","prop.wt","total.wtNOT","most.severe.variants.whole.genome","zhang.radical.score.polarity.and.volume.whole.genome","INDELs.whole.genome"
"cage","6","f","29","11051",1,44,111,"daniel",0.396396396396396,67,5,273,106
"cage","6","f","29","11051",2,83,147,"daniel",0.564625850340136,64,5,273,106
"cage","6","f","29","11051",3,39,126,"daniel",0.30952380952381,87,5,273,106
"cage","6","f","29","11051",4,49,116,"daniel",0.422413793103448,67,5,273,106
"cage","6","f","29","11051",5,60,131,"daniel",0.458015267175573,71,5,273,106
"cage","6","f","75","11107",1,41,118,"daniel",0.347457627118644,77,5,266,95
"cage","6","f","75","11107",2,73,147,"daniel",0.496598639455782,74,5,266,95
"cage","6","f","75","11107",3,49,132,"daniel",0.371212121212121,83,5,266,95
"cage","6","f","75","11107",4,36,115,"daniel",0.31304347826087,79,5,266,95
"cage","6","f","75","11107",5,28,111,"daniel",0.252252252252252,83,5,266,95
"cage","6","f","38","11060",1,33,162,"amardeep",0.203703703703704,129,4,281,111
"cage","6","f","38","11060",2,46,118,"amardeep",0.389830508474576,72,4,281,111
"cage","6","f","38","11060",3,34,166,"amardeep",0.204819277108434,132,4,281,111
"cage","6","f","38","11060",4,53,136,"amardeep",0.389705882352941,83,4,281,111
"cage","6","f","38","11060",5,42,136,"amardeep",0.308823529411765,94,4,281,111
"cage","6","f","33","11055",1,47,134,"amardeep",0.350746268656716,87,8,348,130
"cage","6","f","33","11055",2,29,113,"amardeep",0.256637168141593,84,8,348,130
"cage","6","f","33","11055",3,60,107,"amardeep",0.560747663551402,47,8,348,130
"cage","6","f","33","11055",4,47,128,"amardeep",0.3671875,81,8,348,130
"cage","6","f","33","11055",5,39,111,"amardeep",0.351351351351351,72,8,348,130
"cage","6","f","56","11079",1,43,130,"amardeep",0.330769230769231,87,6,261,134
"cage","6","f","56","11079",2,25,119,"amardeep",0.210084033613445,94,6,261,134
"cage","6","f","56","11079",3,56,158,"amardeep",0.354430379746835,102,6,261,134
"cage","6","f","56","11079",4,28,36,"amardeep",0.777777777777778,8,6,261,134
"cage","6","f","56","11079",5,41,116,"amardeep",0.353448275862069,75,6,261,134
"cage","6","f","50","11073",1,29,115,"amardeep",0.252173913043478,86,6,352,140
"cage","6","f","50","11073",2,83,185,"amardeep",0.448648648648649,102,6,352,140
"cage","6","f","50","11073",3,55,157,"amardeep",0.35031847133758,102,6,352,140
"cage","6","f","50","11073",4,58,168,"amardeep",0.345238095238095,110,6,352,140
"cage","6","f","50","11073",5,30,115,"amardeep",0.260869565217391,85,6,352,140
"cage","6","f","66","11094",1,2,52,"amardeep",0.0384615384615385,50,6,277,161
"cage","6","f","66","11094",2,0,8,"amardeep",0,8,6,277,161
"cage","6","f","66","11094",3,18,44,"amardeep",0.409090909090909,26,6,277,161
"cage","6","f","66","11094",4,18,51,"amardeep",0.352941176470588,33,6,277,161
"cage","6","f","66","11094",5,12,28,"amardeep",0.428571428571429,16,6,277,161
"cage","6","f","69","11097",1,46,107,"amardeep",0.429906542056075,61,6,253,157
"cage","6","f","69","11097",2,72,129,"amardeep",0.558139534883721,57,6,253,157
"cage","6","f","69","11097",3,41,80,"amardeep",0.5125,39,6,253,157
"cage","6","f","69","11097",4,25,65,"amardeep",0.384615384615385,40,6,253,157
"cage","6","f","69","11097",5,19,102,"amardeep",0.186274509803922,83,6,253,157
"cage","6","f","71","11100",1,41,117,"amardeep",0.35042735042735,76,9,273,130
"cage","6","f","71","11100",2,25,120,"amardeep",0.208333333333333,95,9,273,130
"cage","6","f","71","11100",3,59,106,"amardeep",0.556603773584906,47,9,273,130
"cage","6","f","71","11100",4,56,120,"amardeep",0.466666666666667,64,9,273,130
"cage","6","f","71","11100",5,45,101,"amardeep",0.445544554455446,56,9,273,130
"cage","6","f","44","11066",1,58,106,"amardeep",0.547169811320755,48,8,322,119
"cage","6","f","44","11066",2,47,91,"amardeep",0.516483516483517,44,8,322,119
"cage","6","f","44","11066",3,33,111,"amardeep",0.297297297297297,78,8,322,119
"cage","6","f","44","11066",4,60,116,"amardeep",0.517241379310345,56,8,322,119
"cage","6","f","44","11066",5,60,114,"amardeep",0.526315789473684,54,8,322,119
"cage","6","f","73","11105",1,46,103,"amardeep",0.446601941747573,57,4,279,111
"cage","6","f","73","11105",2,62,109,"amardeep",0.568807339449541,47,4,279,111
"cage","6","f","73","11105",3,46,125,"amardeep",0.368,79,4,279,111
"cage","6","f","73","11105",4,59,97,"amardeep",0.608247422680412,38,4,279,111
"cage","6","f","73","11105",5,46,107,"amardeep",0.429906542056075,61,4,279,111
"cage","6","f","78","11110",1,79,100,"amardeep",0.79,21,9,341,135
"cage","6","f","78","11110",2,55,119,"amardeep",0.46218487394958,64,9,341,135
"cage","6","f","78","11110",3,17,128,"amardeep",0.1328125,111,9,341,135
"cage","6","f","78","11110",4,40,121,"amardeep",0.330578512396694,81,9,341,135
"cage","6","f","78","11110",5,45,115,"amardeep",0.391304347826087,70,9,341,135
"cage","6","f","74","11106",1,42,114,"amardeep",0.368421052631579,72,6,284,145
"cage","6","f","74","11106",2,50,107,"amardeep",0.467289719626168,57,6,284,145
"cage","6","f","74","11106",3,27,109,"amardeep",0.247706422018349,82,6,284,145
"cage","6","f","74","11106",4,10,21,"amardeep",0.476190476190476,11,6,284,145
"cage","6","f","76","11108",1,34,103,"amardeep",0.330097087378641,69,8,327,144
"cage","6","f","76","11108",2,32,108,"amardeep",0.296296296296296,76,8,327,144
"cage","6","f","76","11108",3,43,111,"amardeep",0.387387387387387,68,8,327,144
"cage","6","f","76","11108",4,27,104,"amardeep",0.259615384615385,77,8,327,144
"cage","6","f","76","11108",5,44,98,"amardeep",0.448979591836735,54,8,327,144
"cage","6","f","47","11069",1,21,112,"amardeep",0.1875,91,3,252,104
"cage","6","f","47","11069",2,27,115,"amardeep",0.234782608695652,88,3,252,104
"cage","6","f","62","11090",1,18,106,"nina",0.169811320754717,88,10,303,143
"cage","6","f","62","11090",2,47,109,"nina",0.431192660550459,62,10,303,143
"cage","6","f","62","11090",3,9,102,"nina",0.0882352941176471,93,10,303,143
"cage","6","f","62","11090",4,31,106,"nina",0.292452830188679,75,10,303,143
"cage","6","f","62","11090",5,23,109,"nina",0.211009174311927,86,10,303,143
"cage","6","f","61","11089",1,40,104,"nina",0.384615384615385,64,5,225,135
"cage","6","f","61","11089",2,27,86,"nina",0.313953488372093,59,5,225,135
"cage","6","f","61","11089",3,60,107,"nina",0.560747663551402,47,5,225,135
"cage","6","f","61","11089",4,22,34,"nina",0.647058823529412,12,5,225,135
"cage","6","f","61","11089",5,35,47,"nina",0.74468085106383,12,5,225,135
"cage","6","f","59","11084",1,46,112,"nina",0.410714285714286,66,4,265,126
"cage","6","f","59","11084",2,37,120,"nina",0.308333333333333,83,4,265,126
"cage","6","f","59","11084",3,52,111,"nina",0.468468468468468,59,4,265,126
"cage","6","f","59","11084",4,60,113,"nina",0.530973451327434,53,4,265,126
"cage","6","f","59","11084",5,54,103,"nina",0.524271844660194,49,4,265,126
"cage","6","f","63","11091",1,53,109,"nina",0.486238532110092,56,5,276,118
"cage","6","f","63","11091",2,42,101,"nina",0.415841584158416,59,5,276,118
"cage","6","f","63","11091",3,43,102,"nina",0.42156862745098,59,5,276,118
"cage","6","f","63","11091",4,48,103,"nina",0.466019417475728,55,5,276,118
"cage","6","f","63","11091",5,24,102,"nina",0.235294117647059,78,5,276,118
"cage","6","f","51","11074",1,44,105,"nina",0.419047619047619,61,6,274,134
"cage","6","f","51","11074",2,20,106,"nina",0.188679245283019,86,6,274,134
"cage","6","f","51","11074",3,24,100,"nina",0.24,76,6,274,134
"cage","6","f","51","11074",4,33,104,"nina",0.317307692307692,71,6,274,134
"cage","6","f","51","11074",5,31,101,"nina",0.306930693069307,70,6,274,134
"cage","6","f","64","11092",1,47,113,"nina",0.415929203539823,66,4,253,117
"cage","6","f","64","11092",2,67,105,"nina",0.638095238095238,38,4,253,117
"cage","6","f","64","11092",3,51,104,"nina",0.490384615384615,53,4,253,117
"cage","6","f","64","11092",4,52,114,"nina",0.456140350877193,62,4,253,117
"cage","6","f","64","11092",5,74,105,"nina",0.704761904761905,31,4,253,117
"cage","6","f","65","11093",1,21,40,"nina",0.525,19,4,239,134
"cage","6","f","65","11093",2,14,20,"nina",0.7,6,4,239,134
"cage","6","f","65","11093",3,71,101,"nina",0.702970297029703,30,4,239,134
"cage","6","f","65","11093",4,72,107,"nina",0.672897196261682,35,4,239,134
"cage","6","f","67","11095",1,30,104,"nina",0.288461538461538,74,7,302,129
"cage","6","f","67","11095",2,49,103,"nina",0.475728155339806,54,7,302,129
"cage","6","f","70","11099",1,33,106,"nina",0.311320754716981,73,5,261,106
"cage","6","f","70","11099",2,60,103,"nina",0.58252427184466,43,5,261,106
"cage","6","f","32","11054",1,50,125,"nina",0.4,75,6,251,95
"cage","6","f","32","11054",2,104,111,"nina",0.936936936936937,7,6,251,95
"cage","6","f","37","11059",1,40,112,"amardeep",0.357142857142857,72,5,318,101
"cage","6","f","37","11059",2,26,117,"amardeep",0.222222222222222,91,5,318,101
"cage","6","f","37","11059",3,8,112,"amardeep",0.0714285714285714,104,5,318,101
"cage","6","f","2","11002",1,90,161,"amardeep",0.559006211180124,71,4,266,114
"cage","6","f","2","11002",2,34,83,"amardeep",0.409638554216867,49,4,266,114
"cage","6","f","2","11002",3,10,15,"amardeep",0.666666666666667,5,4,266,114
"cage","6","f","2","11002",4,50,108,"amardeep",0.462962962962963,58,4,266,114
"cage","6","f","2","11002",5,25,136,"amardeep",0.183823529411765,111,4,266,114
"cage","6","f","53","11076",1,10,129,"amardeep",0.0775193798449612,119,7,283,136
"cage","6","f","53","11076",2,55,146,"amardeep",0.376712328767123,91,7,283,136
"cage","6","f","53","11076",3,40,113,"amardeep",0.353982300884956,73,7,283,136
"cage","6","f","53","11076",4,30,115,"amardeep",0.260869565217391,85,7,283,136
"cage","6","f","40","11062",1,16,120,"amardeep",0.133333333333333,104,3,282,136
"cage","6","f","40","11062",2,16,123,"amardeep",0.130081300813008,107,3,282,136
"cage","6","f","40","11062",3,11,124,"amardeep",0.0887096774193548,113,3,282,136
"cage","6","f","40","11062",4,21,122,"amardeep",0.172131147540984,101,3,282,136
"cage","6","f","40","11062",5,31,114,"amardeep",0.271929824561404,83,3,282,136
"cage","6","f","43","11065",1,30,102,"amardeep",0.294117647058824,72,6,285,145
"cage","6","f","43","11065",2,60,110,"amardeep",0.545454545454545,50,6,285,145
"cage","6","f","43","11065",3,38,119,"amardeep",0.319327731092437,81,6,285,145
"cage","6","f","43","11065",4,23,100,"amardeep",0.23,77,6,285,145
"cage","6","f","43","11065",5,36,111,"amardeep",0.324324324324324,75,6,285,145
"cage","6","f","41","11063",1,39,108,"amardeep",0.361111111111111,69,10,355,151
"cage","6","f","41","11063",2,64,125,"amardeep",0.512,61,10,355,151
"cage","6","f","41","11063",3,52,159,"amardeep",0.327044025157233,107,10,355,151
"cage","6","f","41","11063",4,29,112,"amardeep",0.258928571428571,83,10,355,151
"cage","6","f","41","11063",5,3,47,"amardeep",0.0638297872340425,44,10,355,151
"cage","6","f","5","11009",1,63,124,"daniel",0.508064516129032,61,3,245,118
"cage","6","f","5","11009",2,21,41,"daniel",0.51219512195122,20,3,245,118
"cage","6","f","5","11009",3,51,107,"daniel",0.476635514018692,56,3,245,118
"cage","6","f","5","11009",4,45,104,"daniel",0.432692307692308,59,3,245,118
"cage","6","f","5","11009",5,49,110,"daniel",0.445454545454545,61,3,245,118
"cage","6","f","8","11015",1,29,106,"daniel",0.273584905660377,77,6,295,132
"cage","6","f","8","11015",2,53,110,"daniel",0.481818181818182,57,6,295,132
"cage","6","f","8","11015",3,48,84,"daniel",0.571428571428571,36,6,295,132
"cage","6","f","8","11015",4,60,119,"daniel",0.504201680672269,59,6,295,132
"cage","6","f","8","11015",5,66,98,"daniel",0.673469387755102,32,6,295,132
"cage","6","f","17","11036",1,47,119,"daniel",0.394957983193277,72,3,270,106
"cage","6","f","17","11036",2,87,126,"daniel",0.69047619047619,39,3,270,106
"cage","6","f","17","11036",3,85,111,"daniel",0.765765765765766,26,3,270,106
"cage","6","f","17","11036",4,59,82,"daniel",0.719512195121951,23,3,270,106
"cage","6","f","17","11036",5,97,130,"daniel",0.746153846153846,33,3,270,106
"cage","6","f","11","11022",1,55,128,"daniel",0.4296875,73,6,265,164
"cage","6","f","11","11022",2,62,109,"daniel",0.568807339449541,47,6,265,164
"cage","6","f","11","11022",3,58,113,"daniel",0.513274336283186,55,6,265,164
"cage","6","f","11","11022",4,41,92,"daniel",0.445652173913043,51,6,265,164
"cage","6","f","11","11022",5,25,59,"daniel",0.423728813559322,34,6,265,164
"cage","6","f","4","11005",1,74,130,"daniel",0.569230769230769,56,5,253,133
"cage","6","f","4","11005",2,5,20,"daniel",0.25,15,5,253,133
"cage","6","f","4","11005",3,41,107,"daniel",0.383177570093458,66,5,253,133
"cage","6","f","4","11005",4,63,119,"daniel",0.529411764705882,56,5,253,133
"cage","6","f","20","11042",1,18,75,"daniel",0.24,57,6,283,129
"cage","6","f","20","11042",2,22,29,"daniel",0.758620689655172,7,6,283,129
"cage","6","f","20","11042",3,42,54,"daniel",0.777777777777778,12,6,283,129
"cage","6","f","20","11042",4,46,59,"daniel",0.779661016949153,13,6,283,129
"cage","6","f","20","11042",5,38,100,"daniel",0.38,62,6,283,129
"cage","6","f","14","11028",1,108,141,"daniel",0.765957446808511,33,6,310,101
"cage","6","f","14","11028",2,80,155,"daniel",0.516129032258065,75,6,310,101
"cage","6","f","14","11028",3,59,118,"daniel",0.5,59,6,310,101
"cage","6","f","14","11028",4,61,113,"daniel",0.539823008849557,52,6,310,101
"cage","6","f","14","11028",5,51,134,"daniel",0.380597014925373,83,6,310,101
"cage","6","f","36","11058",1,35,118,"daniel",0.296610169491525,83,8,334,108
"cage","6","f","36","11058",2,16,127,"daniel",0.125984251968504,111,8,334,108
"cage","6","f","23","11045",1,19,41,"daniel",0.463414634146341,22,4,267,134
"cage","6","f","23","11045",2,34,137,"daniel",0.248175182481752,103,4,267,134
"cage","6","f","23","11045",3,64,141,"daniel",0.453900709219858,77,4,267,134
"cage","6","f","23","11045",4,35,95,"daniel",0.368421052631579,60,4,267,134
"cage","7","m","89","11124",1,62,152,"daniel",0.407894736842105,90,5,229,127
"cage","7","m","89","11124",2,60,135,"daniel",0.444444444444444,75,5,229,127
"cage","7","m","89","11124",3,55,138,"daniel",0.398550724637681,83,5,229,127
"cage","7","m","89","11124",4,92,143,"daniel",0.643356643356643,51,5,229,127
"cage","7","m","89","11124",5,88,150,"daniel",0.586666666666667,62,5,229,127
"cage","7","m","91","11126",1,65,125,"daniel",0.52,60,3,265,147
"cage","7","m","91","11126",2,86,133,"daniel",0.646616541353383,47,3,265,147
"cage","7","m","91","11126",3,52,151,"daniel",0.344370860927152,99,3,265,147
"cage","7","m","91","11126",4,52,118,"daniel",0.440677966101695,66,3,265,147
"cage","7","m","91","11126",5,108,148,"daniel",0.72972972972973,40,3,265,147
"cage","7","m","94","11131",1,83,119,"daniel",0.697478991596639,36,7,335,101
"cage","7","m","94","11131",2,45,149,"daniel",0.302013422818792,104,7,335,101
"cage","7","m","94","11131",3,71,115,"daniel",0.617391304347826,44,7,335,101
"cage","7","m","94","11131",4,50,140,"daniel",0.357142857142857,90,7,335,101
"cage","7","m","94","11131",5,46,143,"daniel",0.321678321678322,97,7,335,101
"cage","7","m","97","11136",1,120,145,"daniel",0.827586206896552,25,6,282,123
"cage","7","m","97","11136",2,72,141,"daniel",0.51063829787234,69,6,282,123
"cage","7","m","97","11136",3,101,129,"daniel",0.782945736434108,28,6,282,123
"cage","7","m","97","11136",4,43,151,"daniel",0.28476821192053,108,6,282,123
"cage","7","m","97","11136",5,72,153,"daniel",0.470588235294118,81,6,282,123
"cage","7","m","102","11143",1,58,140,"daniel",0.414285714285714,82,6,284,146
"cage","7","m","102","11143",2,71,149,"daniel",0.476510067114094,78,6,284,146
"cage","7","m","102","11143",3,54,128,"daniel",0.421875,74,6,284,146
"cage","7","m","102","11143",4,60,135,"daniel",0.444444444444444,75,6,284,146
"cage","7","m","102","11143",5,40,124,"daniel",0.32258064516129,84,6,284,146
"cage","7","m","90","11125",1,82,146,"daniel",0.561643835616438,64,5,290,139
"cage","7","m","90","11125",2,91,125,"daniel",0.728,34,5,290,139
"cage","7","m","90","11125",3,119,134,"daniel",0.888059701492537,15,5,290,139
"cage","7","m","90","11125",4,79,145,"daniel",0.544827586206897,66,5,290,139
"cage","7","m","90","11125",5,89,140,"daniel",0.635714285714286,51,5,290,139
"cage","7","m","92","11128",1,87,143,"daniel",0.608391608391608,56,3,288,131
"cage","7","m","92","11128",2,81,124,"daniel",0.653225806451613,43,3,288,131
"cage","7","m","92","11128",3,15,130,"daniel",0.115384615384615,115,3,288,131
"cage","7","m","92","11128",4,39,131,"daniel",0.297709923664122,92,3,288,131
"cage","7","m","92","11128",5,64,148,"daniel",0.432432432432432,84,3,288,131
"cage","7","m","96","11135",1,85,137,"daniel",0.62043795620438,52,9,279,115
"cage","7","m","96","11135",2,54,124,"daniel",0.435483870967742,70,9,279,115
"cage","7","m","96","11135",3,32,136,"daniel",0.235294117647059,104,9,279,115
"cage","7","m","96","11135",4,48,131,"daniel",0.366412213740458,83,9,279,115
"cage","7","m","96","11135",5,56,133,"daniel",0.421052631578947,77,9,279,115
"cage","7","m","100","11141",1,115,131,"daniel",0.877862595419847,16,9,279,162
"cage","7","m","100","11141",2,95,131,"daniel",0.725190839694656,36,9,279,162
"cage","7","m","100","11141",3,40,137,"daniel",0.291970802919708,97,9,279,162
"cage","7","m","100","11141",4,58,129,"daniel",0.449612403100775,71,9,279,162
"cage","7","m","100","11141",5,110,156,"daniel",0.705128205128205,46,9,279,162
"cage","7","m","107","11151",1,68,156,"daniel",0.435897435897436,88,4,297,122
"cage","7","m","107","11151",2,94,139,"daniel",0.676258992805755,45,4,297,122
"cage","7","m","107","11151",3,81,155,"daniel",0.52258064516129,74,4,297,122
"cage","7","m","107","11151",4,77,129,"daniel",0.596899224806202,52,4,297,122
"cage","7","m","107","11151",5,66,145,"daniel",0.455172413793103,79,4,297,122
"cage","7","m","103","11145",1,75,147,"daniel",0.510204081632653,72,5,274,131
"cage","7","m","103","11145",2,46,147,"daniel",0.312925170068027,101,5,274,131
"cage","7","m","103","11145",3,78,142,"daniel",0.549295774647887,64,5,274,131
"cage","7","m","103","11145",4,64,123,"daniel",0.520325203252033,59,5,274,131
"cage","7","m","105","11147",1,41,115,"daniel",0.356521739130435,74,5,293,146
"cage","7","m","105","11147",2,59,137,"daniel",0.430656934306569,78,5,293,146
"cage","7","m","105","11147",3,75,127,"daniel",0.590551181102362,52,5,293,146
"cage","7","m","105","11147",4,81,142,"daniel",0.570422535211268,61,5,293,146
"cage","7","m","109","11155",1,94,160,"daniel",0.5875,66,9,298,129
"cage","7","m","109","11155",2,25,124,"daniel",0.201612903225806,99,9,298,129
"cage","7","m","109","11155",3,38,132,"daniel",0.287878787878788,94,9,298,129
