mating.regime,block,sex,agrawal.stock.number,DSPR.stock.number,replicate,total.wt,total.flies,scorer.name
vial,10,m,12,11025,2,33,108,nina
vial,10,m,12,11025,3,26,105,nina
vial,10,m,12,11025,4,54,109,nina
vial,10,m,12,11025,5,30,105,nina
vial,10,m,96,11135,1,43,105,nina
vial,10,m,96,11135,2,50,101,nina
vial,10,m,96,11135,3,34,114,nina
vial,10,m,96,11135,4,30,106,nina
vial,10,m,96,11135,5,29,109,nina
vial,10,m,226,11355,1,72,103,nina
vial,10,m,226,11355,2,60,100,nina
vial,10,m,226,11355,3,84,103,nina
vial,10,m,226,11355,4,38,100,nina
vial,10,m,226,11355,5,20,102,nina
vial,10,m,205,11098,1,32,105,nina
vial,10,m,205,11098,2,8,39,nina
vial,10,m,205,11098,3,57,109,nina
vial,10,m,205,11098,4,38,100,nina
vial,10,m,205,11098,5,54,105,nina
vial,10,m,216,11339,1,44,105,nina
vial,10,m,216,11339,2,52,111,nina
vial,10,m,216,11339,3,64,117,nina
vial,10,m,216,11339,4,67,114,nina
vial,10,m,216,11339,5,35,120,nina
vial,10,m,163,11280,1,84,116,nina
vial,10,m,163,11280,2,35,102,nina
vial,10,m,163,11280,3,51,104,nina
vial,10,m,163,11280,4,64,119,nina
vial,10,m,163,11280,5,53,115,nina
vial,10,m,215,11338,1,51,108,nina
vial,10,m,215,11338,2,20,104,nina
vial,10,m,215,11338,3,23,104,nina
vial,10,m,215,11338,4,49,109,nina
vial,10,m,215,11338,5,37,105,nina
vial,10,m,214,11337,1,65,101,nina
vial,10,m,214,11337,2,37,101,nina
vial,10,m,214,11337,3,51,107,nina
vial,10,m,214,11337,4,19,108,nina
vial,10,m,214,11337,5,18,108,nina
vial,10,m,250,11412,1,69,114,nina
vial,10,m,250,11412,2,80,107,nina
vial,10,m,250,11412,3,42,113,nina
vial,10,m,250,11412,5,64,102,nina
vial,10,m,248,11410,1,58,112,nina
vial,10,m,248,11410,2,53,105,nina
vial,10,m,248,11410,3,48,109,nina
vial,10,m,248,11410,4,74,100,nina
vial,10,m,248,11410,5,64,105,nina
vial,10,m,229,11368,1,38,107,nina
vial,10,m,229,11368,2,55,116,nina
vial,10,m,229,11368,3,18,104,nina
vial,10,m,229,11368,4,42,103,nina
vial,10,m,229,11368,5,22,110,nina
vial,10,m,242,11404,1,79,117,nina
vial,10,m,242,11404,2,40,120,nina
vial,10,m,242,11404,3,57,105,nina
vial,10,m,242,11404,4,58,111,nina
vial,10,m,242,11404,5,69,112,nina
vial,10,m,83,11117,1,56,109,nina
vial,10,m,83,11117,2,31,106,nina
vial,10,m,83,11117,3,19,117,nina
vial,10,m,83,11117,4,52,110,nina
vial,10,m,83,11117,5,77,119,nina
vial,10,m,244,11406,1,72,115,nina
vial,10,m,244,11406,2,81,107,nina
vial,10,m,244,11406,3,62,110,nina
vial,10,m,244,11406,4,41,110,nina
vial,10,m,244,11406,5,53,107,nina
vial,10,m,84,11118,1,28,103,nina
vial,10,m,84,11118,2,22,102,nina
vial,10,m,84,11118,3,46,110,nina
vial,10,m,84,11118,4,67,104,nina
vial,10,m,84,11118,5,17,104,nina
vial,10,m,245,11407,1,55,114,nina
vial,10,m,245,11407,2,45,100,nina
vial,10,m,245,11407,3,47,101,nina
vial,10,m,245,11407,4,57,100,nina
vial,10,m,245,11407,5,39,105,nina
vial,10,m,86,11120,1,21,106,nina
vial,10,m,86,11120,2,66,112,nina
vial,10,m,86,11120,3,26,108,nina
vial,10,m,86,11120,4,55,102,nina
vial,10,m,86,11120,5,55,112,nina
vial,10,m,240,11398,1,62,102,nina
vial,10,m,240,11398,2,35,104,nina
vial,10,m,240,11398,3,6,100,nina
vial,10,m,240,11398,4,25,101,nina
vial,10,m,240,11398,5,45,103,nina
vial,10,f,247,11409,1,34,102,amardeep
vial,10,f,247,11409,2,46,124,amardeep
vial,10,f,247,11409,3,58,146,amardeep
vial,10,f,247,11409,4,44,112,amardeep
vial,10,f,247,11409,5,48,142,amardeep
vial,10,f,245,11407,1,36,112,amardeep
vial,10,f,245,11407,2,48,114,amardeep
vial,10,f,245,11407,3,59,119,amardeep
vial,10,f,245,11407,4,38,101,amardeep
vial,10,f,245,11407,5,31,108,amardeep
vial,10,f,241,11403,1,48,134,amardeep
vial,10,f,241,11403,2,54,143,amardeep
vial,10,f,241,11403,3,45,119,amardeep
vial,10,f,241,11403,4,39,130,amardeep
vial,10,f,241,11403,5,47,138,amardeep
vial,10,f,242,11404,1,38,122,amardeep
vial,10,f,242,11404,2,44,122,amardeep
vial,10,f,242,11404,3,38,120,amardeep
vial,10,f,242,11404,4,41,129,amardeep
vial,10,f,242,11404,5,43,133,amardeep
vial,10,f,244,11406,1,42,122,amardeep
vial,10,f,244,11406,2,38,126,amardeep
vial,10,f,244,11406,3,51,128,amardeep
vial,10,f,244,11406,4,55,155,amardeep
vial,10,f,244,11406,5,55,132,amardeep
vial,10,f,84,11118,1,45,132,amardeep
vial,10,f,84,11118,2,39,138,amardeep
vial,10,f,84,11118,3,44,134,amardeep
vial,10,f,84,11118,4,49,143,amardeep
vial,10,f,84,11118,5,40,125,amardeep
vial,10,f,238,11392,1,44,146,amardeep
vial,10,f,238,11392,2,45,118,amardeep
vial,10,f,238,11392,3,42,120,amardeep
vial,10,f,238,11392,4,26,107,amardeep
vial,10,f,238,11392,5,25,109,amardeep
vial,10,f,239,11393,1,16,117,amardeep
vial,10,f,239,11393,2,41,142,amardeep
vial,10,f,239,11393,3,28,114,amardeep
vial,10,f,239,11393,4,37,142,amardeep
vial,10,f,240,11398,1,49,112,amardeep
vial,10,f,240,11398,2,47,128,amardeep
vial,10,f,240,11398,3,40,127,amardeep
vial,10,f,240,11398,4,40,128,amardeep
vial,10,f,240,11398,5,44,134,amardeep
vial,10,f,237,11389,1,40,136,amardeep
vial,10,f,237,11389,2,38,122,amardeep
vial,10,f,237,11389,3,38,124,amardeep
vial,10,f,237,11389,4,45,118,amardeep
vial,10,f,229,11368,1,40,138,amardeep
vial,10,f,229,11368,2,45,139,amardeep
vial,10,f,229,11368,3,36,125,amardeep
vial,10,f,229,11368,4,48,122,amardeep
vial,10,f,229,11368,5,47,149,amardeep
vial,10,f,215,11338,1,37,148,amardeep
vial,10,f,215,11338,2,38,109,amardeep
vial,10,f,215,11338,3,47,138,amardeep
vial,10,f,215,11338,4,46,137,amardeep
vial,10,f,215,11338,5,21,136,amardeep
vial,10,f,248,11410,1,41,117,amardeep
vial,10,f,248,11410,2,55,142,amardeep
vial,10,f,248,11410,3,50,152,amardeep
vial,10,f,248,11410,4,47,115,amardeep
vial,10,f,248,11410,5,38,122,amardeep
vial,10,f,217,11344,1,37,102,nina
vial,10,f,217,11344,2,39,111,nina
vial,10,f,217,11344,3,27,113,nina
vial,10,f,217,11344,4,37,104,nina
vial,10,f,217,11344,5,30,108,nina
vial,10,f,221,11349,1,22,116,nina
vial,10,f,221,11349,2,15,102,nina
vial,10,f,221,11349,3,32,100,nina
vial,10,f,221,11349,4,19,102,nina
vial,10,f,221,11349,5,31,107,nina
vial,10,f,96,11135,1,36,110,nina
vial,10,f,96,11135,2,28,112,nina
vial,10,f,96,11135,3,42,110,nina
vial,10,f,96,11135,4,30,100,nina
vial,10,f,96,11135,5,36,113,nina
vial,10,f,223,11351,1,41,109,nina
vial,10,f,223,11351,2,57,107,nina
vial,10,f,223,11351,3,42,106,nina
vial,10,f,223,11351,4,35,113,nina
vial,10,f,223,11351,5,39,102,nina
vial,10,f,216,11339,1,36,107,nina
vial,10,f,216,11339,2,33,109,nina
vial,10,f,216,11339,3,32,117,nina
vial,10,f,216,11339,4,35,106,nina
vial,10,f,216,11339,5,36,111,nina
vial,10,f,226,11355,1,32,102,nina
vial,10,f,226,11355,2,55,105,nina
vial,10,f,226,11355,3,44,108,nina
vial,10,f,226,11355,4,48,105,nina
vial,10,f,226,11355,5,45,101,nina
vial,10,f,91,11126,1,30,103,nina
vial,10,f,91,11126,2,41,118,nina
vial,10,f,91,11126,3,35,106,nina
vial,10,f,91,11126,4,38,103,nina
vial,10,f,91,11126,5,29,106,nina
vial,10,f,228,11367,1,24,110,nina
vial,10,f,228,11367,2,26,106,nina
vial,10,f,228,11367,3,44,117,nina
vial,10,f,228,11367,4,33,112,nina
vial,10,f,228,11367,5,36,113,nina
vial,10,f,83,11117,1,31,117,nina
vial,10,f,83,11117,2,26,101,nina
vial,10,f,83,11117,3,31,106,nina
vial,10,f,83,11117,4,33,105,nina
vial,10,f,83,11117,5,20,107,nina
vial,10,f,213,11336,1,32,119,nina
vial,10,f,213,11336,2,34,105,nina
vial,10,f,213,11336,3,32,116,nina
vial,10,f,213,11336,4,34,107,nina
vial,10,f,213,11336,5,32,109,nina
vial,10,f,234,11380,1,35,108,nina
vial,10,f,234,11380,2,44,114,nina
vial,10,f,234,11380,3,39,110,nina
vial,10,f,234,11380,4,33,109,nina
vial,10,f,234,11380,5,48,107,nina
vial,10,f,232,11374,1,40,102,amardeep
vial,10,f,232,11374,2,43,139,amardeep
vial,10,f,232,11374,3,38,123,amardeep
vial,10,f,232,11374,4,45,150,amardeep
vial,10,f,232,11374,5,32,104,amardeep
vial,10,f,86,11120,1,47,104,amardeep
vial,10,f,86,11120,2,52,117,amardeep
vial,10,f,86,11120,3,36,117,amardeep
vial,10,f,86,11120,4,30,111,amardeep
vial,10,f,86,11120,5,27,120,amardeep
vial,10,f,230,11370,1,34,104,amardeep
vial,10,f,230,11370,2,43,115,amardeep
vial,10,f,230,11370,3,41,127,amardeep
vial,10,f,230,11370,4,49,105,amardeep
vial,10,f,230,11370,5,38,123,amardeep
vial,10,f,214,11337,1,40,101,amardeep
vial,10,f,214,11337,2,29,100,amardeep
vial,10,f,214,11337,3,24,119,amardeep
vial,10,f,214,11337,4,28,122,amardeep
vial,10,f,214,11337,5,32,116,amardeep
vial,10,f,233,11375,1,54,160,amardeep
vial,10,f,233,11375,2,38,119,amardeep
vial,10,f,233,11375,3,56,139,amardeep
vial,10,f,233,11375,4,53,155,amardeep
vial,10,f,233,11375,5,41,136,amardeep
vial,10,f,206,11101,1,33,104,elenore
vial,10,f,206,11101,2,16,114,elenore
vial,10,f,206,11101,3,22,103,elenore
vial,10,f,206,11101,4,46,102,elenore
vial,10,f,206,11101,5,41,107,elenore
vial,10,f,205,11098,1,29,102,elenore
vial,10,f,205,11098,2,16,103,elenore
vial,10,f,205,11098,3,30,102,elenore
vial,10,f,205,11098,4,20,115,elenore
vial,10,f,205,11098,5,40,107,elenore
vial,10,f,203,11032,1,31,106,elenore
vial,10,f,203,11032,2,37,102,elenore
vial,10,f,203,11032,3,54,128,elenore
vial,10,f,203,11032,4,51,101,elenore
vial,10,f,203,11032,5,34,111,elenore
vial,10,f,158,11272,1,36,125,amardeep
vial,10,f,158,11272,2,38,118,nina
vial,10,f,158,11272,3,35,111,nina
vial,10,f,158,11272,4,40,107,nina
vial,10,f,158,11272,5,28,106,nina
vial,10,f,12,11025,1,38,108,nina
vial,10,f,12,11025,2,23,110,nina
vial,10,f,12,11025,3,30,102,nina
vial,10,f,12,11025,4,25,106,nina
vial,10,f,12,11025,5,34,115,nina
vial,10,f,163,11280,1,33,100,nina
vial,10,f,163,11280,2,29,112,nina
vial,10,f,163,11280,3,29,107,nina
vial,10,f,163,11280,4,25,106,nina
vial,10,f,163,11280,5,34,111,nina
vial,10,f,160,11274,1,34,106,nina
vial,10,f,160,11274,2,29,120,nina
vial,10,f,160,11274,3,33,104,nina
vial,10,f,160,11274,4,36,107,nina
vial,10,f,160,11274,5,32,105,nina
vial,10,f,236,11388,1,40,103,nina
vial,10,f,236,11388,2,34,101,nina
vial,10,f,236,11388,3,41,101,nina
vial,10,f,236,11388,4,28,110,nina
vial,10,f,236,11388,5,48,111,nina
vial,10,f,39,11061,1,29,115,nina
vial,10,f,39,11061,2,21,113,nina
vial,10,f,39,11061,3,36,111,nina
vial,10,f,39,11061,4,23,112,nina
vial,10,f,39,11061,5,23,110,nina
vial,10,f,202,11008,1,28,104,nina
vial,10,f,202,11008,2,34,111,nina
vial,10,f,202,11008,3,28,103,nina
vial,10,f,202,11008,4,34,120,nina
vial,10,f,202,11008,5,33,118,nina
vial,10,f,207,11150,1,33,107,nina
vial,10,f,207,11150,2,43,117,nina
vial,10,f,207,11150,3,36,107,nina
vial,10,f,207,11150,4,41,112,nina
vial,10,f,207,11150,5,56,110,nina
vial,10,f,208,11301,1,29,108,nina
vial,10,f,208,11301,2,33,103,nina
vial,10,f,208,11301,3,36,108,nina
vial,10,f,208,11301,4,38,114,nina
vial,10,f,208,11301,5,27,103,nina
vial,10,f,209,11302,1,23,105,nina
vial,10,f,209,11302,2,33,111,nina
vial,10,f,209,11302,3,37,118,nina
vial,10,f,209,11302,4,25,108,nina
vial,10,f,209,11302,5,24,107,nina
vial,10,f,210,11313,1,29,110,nina
vial,10,f,210,11313,2,31,101,nina
vial,10,f,210,11313,3,38,110,nina
vial,10,f,210,11313,4,21,101,nina
vial,10,f,210,11313,5,31,103,nina
vial,10,f,211,11334,1,49,112,nina
vial,10,f,211,11334,2,39,109,nina
vial,10,f,211,11334,3,30,109,nina
vial,10,f,211,11334,4,39,105,nina
vial,10,f,211,11334,5,27,101,nina
vial,10,f,250,11412,1,30,107,nina
vial,10,f,250,11412,2,37,109,nina
vial,10,f,250,11412,3,38,113,nina
vial,10,f,250,11412,4,26,101,nina
vial,10,f,250,11412,5,37,109,nina
vial,10,f,249,11411,1,29,106,nina
vial,10,f,249,11411,2,28,102,nina
vial,10,f,249,11411,3,34,103,nina
vial,10,f,249,11411,4,36,114,nina
vial,10,f,64,11092,1,33,124,amardeep
vial,10,f,64,11092,2,33,131,amardeep
vial,10,f,64,11092,3,22,113,amardeep
vial,10,f,64,11092,4,38,102,amardeep
vial,10,f,64,11092,5,45,118,amardeep
vial,10,f,157,11271,1,31,129,amardeep
vial,10,f,157,11271,2,30,121,amardeep
vial,10,f,157,11271,3,39,104,amardeep
vial,10,f,157,11271,4,35,113,amardeep
vial,10,f,157,11271,5,41,101,amardeep
vial,10,f,156,11270,1,41,105,amardeep
vial,10,f,156,11270,2,27,103,amardeep
vial,10,f,156,11270,3,33,106,amardeep
vial,10,f,156,11270,4,30,115,amardeep
vial,10,f,156,11270,5,48,133,amardeep
vial,10,f,212,11335,1,45,135,amardeep
vial,10,f,212,11335,2,26,141,amardeep
vial,10,f,212,11335,3,51,137,amardeep
vial,10,f,212,11335,4,46,140,amardeep
vial,10,f,212,11335,5,42,147,amardeep
vial,10,f,27,11049,1,31,107,amardeep
vial,10,f,27,11049,2,32,118,amardeep
vial,10,f,27,11049,3,37,110,amardeep
vial,10,f,27,11049,4,48,115,amardeep
vial,10,f,27,11049,5,33,115,amardeep
vial,10,f,24,11046,1,35,114,amardeep
vial,10,f,24,11046,2,47,130,amardeep
vial,10,f,24,11046,3,53,114,amardeep
vial,10,f,24,11046,4,55,138,amardeep
vial,10,f,24,11046,5,36,123,amardeep
vial,11,f,335,12138,1,45,123,amardeep
vial,11,f,335,12138,2,50,112,amardeep
vial,11,f,335,12138,3,25,116,amardeep
vial,11,f,335,12138,4,25,117,amardeep
vial,11,f,335,12138,5,28,124,amardeep
vial,11,f,270,11448,1,25,104,amardeep
vial,11,f,270,11448,2,29,121,amardeep
vial,11,f,270,11448,3,24,102,amardeep
vial,11,f,270,11448,4,37,102,amardeep
vial,11,f,270,11448,5,30,123,amardeep
vial,11,f,332,12132,1,25,124,amardeep
vial,11,f,332,12132,2,29,139,amardeep
vial,11,f,332,12132,3,17,119,amardeep
vial,11,f,332,12132,4,21,110,amardeep
vial,11,f,332,12132,5,29,139,amardeep
vial,11,f,269,11447,1,30,123,amardeep
vial,11,f,269,11447,2,31,131,amardeep
vial,11,f,269,11447,3,48,146,amardeep
vial,11,f,269,11447,4,41,127,amardeep
vial,11,f,269,11447,5,24,160,amardeep
vial,11,f,252,11414,1,35,109,amardeep
vial,11,f,252,11414,2,44,124,amardeep
vial,11,f,252,11414,3,35,100,amardeep
vial,11,f,252,11414,4,38,112,amardeep
vial,11,f,252,11414,5,31,106,amardeep
vial,11,f,282,11464,1,23,110,amardeep
vial,11,f,282,11464,2,24,123,amardeep
vial,11,f,282,11464,3,40,103,amardeep
vial,11,f,282,11464,4,29,119,amardeep
vial,11,f,282,11464,5,28,107,amardeep
vial,11,f,251,11413,1,52,119,amardeep
vial,11,f,251,11413,2,30,113,amardeep
vial,11,f,251,11413,3,38,112,amardeep
vial,11,f,251,11413,4,27,116,amardeep
vial,11,f,251,11413,5,31,110,amardeep
vial,11,f,293,11478,1,24,109,amardeep
vial,11,f,293,11478,2,40,113,amardeep
vial,11,f,293,11478,3,38,111,amardeep
vial,11,f,293,11478,4,34,108,amardeep
vial,11,f,293,11478,5,36,112,amardeep
vial,11,f,340,12157,1,39,110,amardeep
vial,11,f,340,12157,2,45,109,amardeep
vial,11,f,340,12157,3,40,111,amardeep
vial,11,f,340,12157,4,41,110,amardeep
vial,11,f,340,12157,5,32,113,amardeep
vial,11,f,274,11453,1,39,109,amardeep
vial,11,f,274,11453,2,33,103,amardeep
vial,11,f,274,11453,3,28,109,amardeep
vial,11,f,274,11453,4,41,110,amardeep
vial,11,f,274,11453,5,24,112,amardeep
vial,11,f,338,12149,1,49,110,amardeep
vial,11,f,338,12149,2,37,109,amardeep
vial,11,f,338,12149,3,28,115,amardeep
vial,11,f,338,12149,4,29,101,amardeep
vial,11,f,338,12149,5,34,104,amardeep
vial,11,f,273,11452,1,40,122,amardeep
vial,11,f,273,11452,2,36,114,amardeep
vial,11,f,273,11452,3,22,106,amardeep
vial,11,f,273,11452,4,30,112,amardeep
vial,11,f,273,11452,5,33,104,amardeep
vial,11,f,327,12127,1,17,116,amardeep
vial,11,f,327,12127,2,14,108,amardeep
vial,11,f,327,12127,3,25,106,amardeep
vial,11,f,327,12127,4,22,145,amardeep
vial,11,f,327,12127,5,21,110,amardeep
vial,11,f,328,12128,1,39,112,amardeep
vial,11,f,328,12128,2,54,124,amardeep
vial,11,f,328,12128,3,25,110,amardeep
vial,11,f,328,12128,4,28,111,amardeep
vial,11,f,328,12128,5,27,103,amardeep
vial,11,f,289,11473,1,33,108,amardeep
vial,11,f,289,11473,2,44,151,amardeep
vial,11,f,289,11473,3,47,110,amardeep
vial,11,f,289,11473,4,33,100,amardeep
vial,11,f,289,11473,5,45,115,amardeep
vial,11,f,286,11469,1,39,103,amardeep
vial,11,f,286,11469,2,30,108,amardeep
vial,11,f,286,11469,3,38,105,amardeep
vial,11,f,286,11469,4,31,104,amardeep
vial,11,f,286,11469,5,36,128,amardeep
vial,11,f,257,11429,1,19,101,amardeep
vial,11,f,257,11429,2,32,111,amardeep
vial,11,f,257,11429,3,27,108,amardeep
vial,11,f,257,11429,4,29,130,amardeep
vial,11,f,257,11429,5,23,108,amardeep
vial,11,f,285,11468,1,28,107,amardeep
vial,11,f,285,11468,2,38,105,amardeep
vial,11,f,285,11468,3,33,105,amardeep
vial,11,f,285,11468,4,34,106,amardeep
vial,11,f,285,11468,5,36,101,amardeep
vial,11,f,254,11420,1,28,112,amardeep
vial,11,f,254,11420,2,22,116,amardeep
vial,11,f,254,11420,3,27,105,amardeep
vial,11,f,254,11420,4,44,119,amardeep
vial,11,f,254,11420,5,29,111,amardeep
vial,11,f,284,11466,1,43,110,amardeep
vial,11,f,284,11466,2,37,107,amardeep
vial,11,f,284,11466,3,38,109,amardeep
vial,11,f,284,11466,4,33,114,amardeep
vial,11,f,284,11466,5,30,115,amardeep
vial,11,f,266,11439,1,39,131,amardeep
vial,11,f,266,11439,2,46,132,amardeep
vial,11,f,266,11439,3,30,105,amardeep
vial,11,f,266,11439,4,28,114,amardeep
vial,11,f,266,11439,5,47,109,amardeep
vial,11,f,259,11431,1,38,115,amardeep
vial,11,f,259,11431,2,49,101,amardeep
vial,11,f,259,11431,3,53,136,amardeep
vial,11,f,259,11431,4,53,129,amardeep
vial,11,f,259,11431,5,49,135,amardeep
vial,11,f,287,11471,1,29,111,amardeep
vial,11,f,287,11471,2,43,124,amardeep
vial,11,f,287,11471,3,43,118,amardeep
vial,11,f,287,11471,4,20,105,amardeep
vial,11,f,287,11471,5,18,113,amardeep
vial,11,f,258,11430,1,27,128,amardeep
vial,11,f,258,11430,2,30,135,amardeep
vial,11,f,258,11430,3,36,154,amardeep
vial,11,f,258,11430,4,42,134,amardeep
vial,11,f,258,11430,5,38,144,amardeep
vial,11,f,288,11472,1,54,132,amardeep
vial,11,f,288,11472,2,54,162,amardeep
vial,11,f,288,11472,3,37,124,amardeep
vial,11,f,288,11472,4,38,112,amardeep
vial,11,f,288,11472,5,39,141,amardeep
vial,11,f,263,11435,1,36,114,amardeep
vial,11,f,263,11435,2,46,110,amardeep
vial,11,f,263,11435,3,49,132,amardeep
vial,11,f,263,11435,4,43,115,amardeep
vial,11,f,263,11435,5,37,127,amardeep
vial,11,f,264,11436,1,23,119,amardeep
vial,11,f,264,11436,2,38,115,amardeep
vial,11,f,264,11436,3,36,122,amardeep
vial,11,f,264,11436,4,30,125,amardeep
vial,11,f,264,11436,5,40,120,amardeep
vial,11,f,268,11444,1,40,117,amardeep
vial,11,f,268,11444,2,19,110,amardeep
vial,11,f,268,11444,3,35,112,amardeep
vial,11,f,268,11444,4,36,119,amardeep
vial,11,f,268,11444,5,42,115,amardeep
vial,11,f,281,11462,1,31,118,amardeep
vial,11,f,281,11462,2,30,112,amardeep
vial,11,f,281,11462,3,32,124,amardeep
vial,11,f,281,11462,4,33,105,amardeep
vial,11,f,281,11462,5,38,103,amardeep
vial,11,f,280,11461,1,35,107,amardeep
vial,11,f,280,11461,2,32,111,amardeep
vial,11,f,280,11461,3,35,115,amardeep
vial,11,f,280,11461,4,32,106,amardeep
vial,11,f,280,11461,5,29,116,amardeep
vial,11,f,279,11460,1,29,111,amardeep
vial,11,f,279,11460,2,41,102,amardeep
vial,11,f,279,11460,3,24,103,amardeep
vial,11,f,279,11460,4,30,103,amardeep
vial,11,f,279,11460,5,22,105,amardeep
vial,11,f,278,11457,1,30,125,amardeep
vial,11,f,278,11457,2,26,106,amardeep
vial,11,f,278,11457,3,10,101,amardeep
vial,11,f,278,11457,4,36,101,amardeep
vial,11,f,278,11457,5,35,126,amardeep
vial,11,f,276,11455,1,26,112,amardeep
vial,11,f,276,11455,2,41,116,amardeep
vial,11,f,276,11455,3,44,116,amardeep
vial,11,f,276,11455,4,35,108,amardeep
vial,11,f,276,11455,5,29,103,amardeep
vial,11,f,275,11454,1,29,110,amardeep
vial,11,f,275,11454,2,31,103,amardeep
vial,11,f,275,11454,3,37,106,amardeep
vial,11,f,275,11454,4,38,109,amardeep
vial,11,f,275,11454,5,27,100,amardeep
vial,11,f,343,12161,1,31,102,amardeep
vial,11,f,343,12161,2,33,105,amardeep
vial,11,f,343,12161,3,33,113,amardeep
vial,11,f,343,12161,4,26,100,amardeep
vial,11,f,343,12161,5,31,107,amardeep
vial,11,f,341,12158,1,31,105,amardeep
vial,11,f,341,12158,2,29,115,amardeep
vial,11,f,341,12158,3,38,107,amardeep
vial,11,f,341,12158,4,19,118,amardeep
vial,11,f,341,12158,5,41,104,amardeep
vial,11,f,294,12009,1,38,131,amardeep
vial,11,f,294,12009,2,46,113,amardeep
vial,11,f,294,12009,3,44,121,amardeep
vial,11,f,294,12009,4,49,137,amardeep
vial,11,f,294,12009,5,34,118,amardeep
vial,11,f,295,12011,1,28,101,amardeep
vial,11,f,295,12011,2,34,112,amardeep
vial,11,f,295,12011,3,50,104,amardeep
vial,11,f,295,12011,4,19,106,amardeep
vial,11,f,295,12011,5,29,111,amardeep
vial,11,f,299,12039,1,42,112,amardeep
vial,11,f,299,12039,2,46,125,amardeep
vial,11,f,299,12039,3,21,109,amardeep
vial,11,f,299,12039,4,49,135,amardeep
vial,11,f,299,12039,5,23,115,amardeep
vial,11,f,300,12041,1,21,105,amardeep
vial,11,f,300,12041,2,33,102,amardeep
vial,11,f,300,12041,3,20,105,amardeep
vial,11,f,300,12041,4,36,120,amardeep
vial,11,f,300,12041,5,32,111,amardeep
vial,11,f,305,12080,1,52,105,amardeep
vial,11,f,305,12080,2,53,115,amardeep
vial,11,f,305,12080,3,45,113,amardeep
vial,11,f,305,12080,4,50,123,amardeep
vial,11,f,305,12080,5,37,108,amardeep
vial,11,f,306,12081,1,54,134,amardeep
vial,11,f,306,12081,2,47,121,amardeep
vial,11,f,306,12081,3,14,125,amardeep
vial,11,f,306,12081,4,43,133,amardeep
vial,11,f,306,12081,5,36,118,amardeep
vial,11,f,310,12101,1,27,105,amardeep
vial,11,f,310,12101,2,26,116,amardeep
vial,11,f,310,12101,3,25,131,amardeep
vial,11,f,310,12101,4,36,124,amardeep
vial,11,f,310,12101,5,23,121,amardeep
vial,11,f,320,12117,1,37,134,amardeep
vial,11,f,320,12117,2,18,107,amardeep
vial,11,f,320,12117,3,43,143,amardeep
vial,11,f,320,12117,4,31,127,amardeep
vial,11,f,320,12117,5,37,124,amardeep
vial,11,m,335,12138,1,22,103,nina
vial,11,m,335,12138,2,45,104,nina
vial,11,m,335,12138,3,52,100,nina
vial,11,m,335,12138,4,38,105,nina
vial,11,m,335,12138,5,51,106,nina
vial,11,m,270,11448,1,36,106,nina
vial,11,m,270,11448,2,63,103,nina
vial,11,m,270,11448,3,76,106,nina
vial,11,m,270,11448,4,67,102,nina
vial,11,m,270,11448,5,49,104,nina
vial,11,m,332,12132,1,19,107,amardeep
vial,11,m,332,12132,2,16,101,amardeep
vial,11,m,332,12132,3,38,112,amardeep
vial,11,m,332,12132,4,38,108,amardeep
vial,11,m,332,12132,5,22,108,amardeep
vial,11,m,269,11447,1,33,101,nina
vial,11,m,269,11447,2,39,102,nina
vial,11,m,269,11447,3,55,104,nina
vial,11,m,269,11447,4,39,104,nina
vial,11,m,269,11447,5,48,104,nina
vial,11,m,252,11414,1,35,101,amardeep
vial,11,m,252,11414,2,37,137,amardeep
vial,11,m,252,11414,3,88,118,amardeep
vial,11,m,252,11414,4,41,101,amardeep
vial,11,m,252,11414,5,58,100,amardeep
vial,11,m,282,11464,1,69,109,amardeep
vial,11,m,282,11464,2,58,104,amardeep
vial,11,m,282,11464,3,15,109,amardeep
vial,11,m,282,11464,4,47,104,amardeep
vial,11,m,282,11464,5,59,108,amardeep
vial,11,m,251,11413,1,80,117,amardeep
vial,11,m,251,11413,2,45,101,amardeep
vial,11,m,251,11413,3,48,128,amardeep
vial,11,m,251,11413,4,47,107,amardeep
vial,11,m,251,11413,5,62,101,amardeep
vial,11,m,293,11478,1,81,107,nina
vial,11,m,293,11478,2,19,104,nina
vial,11,m,293,11478,3,57,111,nina
vial,11,m,293,11478,4,58,110,nina
vial,11,m,293,11478,5,57,102,nina
vial,11,m,340,12157,1,75,117,nina
